Target,Text
4,I hate idiots.  Speaking the language and NOT knowing/denying your history is a disgrace.  Moving forward *with my badass* &gt;&gt;&gt;&gt;  
4,"Good night, luvvies.  "
4,@snufsnuf @SpaNkiEs25 mmg cute  fb quizzes sometimes give quite reasonable result but sometimes rubbish
4,"enjoy the weekend peeps, i is pretty bad at updating on weekends but enjoy. I will be taking in the sunshine and sending out good vibes "
4,@thejessicadrake nice 
4,"@blctxt oh I love Dilla  that's my heart,mentor, such and such lol among many others like Premo,Pete Rock,Dj Battlecat"
4,and now I have to go pack and we'll be off.  yaaaay 'we're all going on a summer holiday..'
4,@rrrachelsmith you are welcome to come fly over to the kids room in the new place......it's peter pan theme 
4,Sitting at a sidewalk cafe in Chambery waiting on a colleague. One final meeting before heading home this afternoon 
4,@sierrapaige Sierra!!!  I miss you! Sending hugs your way from Chicago! 
4,How can a day start better than with some Dwele in my ear?....Drinking home made tea and dancing in my towel...getting ready 4 a new day 
4,"@NikkiNoo1956 Sorry, miss read that, did you say you couldn't fit your arse in the Brixton Lido ha ha "
4,finally im hoooooooooooooooome 
4,"@abaggy I noeeees.  Insulting!  I mean, I look like a kid, but cmon now. "
4,just had yummy Thai food and now we're @ joxers having beer. happy bday Eriko! 
4,"If i were a boy,i will play soccer everyday. and if i were a girl, i will going shopping a day long. "
4,"can't wait for E3, i'm hoping Sony takes the show!! "
4,@chelseydied - thanks! I'm glad to hear I'm not the only one who languished at 6g for so long 
4,@FriscoInferno that's true. Thanks for the feedback. 
4,lost a tweet with decision... @bing can I find my tweet back? 
4,"@meara76 it's the sentiment that counts, though, surely? "
4,@nextread I think web story suits some genres more than others. I DO also write books  http://bit.ly/1acLWp
4,@chollis You know I'm down! 
4,"Oh man, Bangalore weather is like...sweet....but just remembered what I hate abt it....the food part! "
4,@KatHernandez hehe  yeah it was hilarious. I haven't seen the show yet.  I've won dance-offs in clubs easily.
4,"@starsparkle whats keeping me going is the knowledge that as long as I get this in, I get to spend the next 3 months living in Ibiza "
4,its okay to be fat on holiday 
4,@kimberly625 wow is 3am!!! Seriously u r nocturnal. 
4,@mrdumbapples tell cliff happy birthday for me. 
4,@ragdollgonewild Always welcome 
4,@_AlexaJordan I've been feeling the exact same way about my job...anything I can do to help...I'll do...I'll give you a call this weekend 
4,Good morning!  Today's going to be sunny and hot... and I have to work work work... Guess I could go work outside ;) That's what I'll do!
4,Mid-afternoon caffeine rush. Zoooom! 
4,"Mom asking if I'm feeling better after dargah visit. Dad swears he sees +ve &quot;change&quot;.  I am amused.   But yeah, still depressed "
4,@bellatela`s SINGINGGGG.  Haha. I love it when she sings because she`s so good. :&gt; )))
4,finally got to talk to MaryCarmen today  and so excited about next week!!!!
4,"@tugbucket Good, thought it was an underhand way of giving us the finger. "
4,@pleasurep I'll get someone to buy it for my birthday JUNE 10th 
4,@TerrenceJ106 I AM! 
4,listening to Kris' pre-idol album songs. its good.  check it out!
4,@souljaboytellem 
4,"@TerrenceJ106 I'm awake.. Listenin to the wind blow outsidee.. Or maybe its rain.. Idk,dontfeel like geTtin up to see. "
4,@fluffysucks  you're up late
4,@karinb_za then I can send you a copy 
4,@obama_binladen  &lt;---- here is another green project inventor! everyone congratulate him on his invention idea 
4,@11forgottenlaws lol you're awesome ! thanks for your tweets gr8 to hear from you 
4,"schoool.. it's friday though, so it's not that bad  looking forward to the weekend ^^,"
4,"@onlythestrong  Haha! Kat is like my art mom, i ask her crits and advice and she shows my work off to people. "
4,@GQfromGQcuts huh? When did I say I luv u? Are u drunk? lol jk. Hope ur having fun! Buenas Noches! 
4,Funny stories on twitter making 2nd AFD easier. Thanks all   And my money's on Carlton tonight.
4,Just realized this O.P.I nail polish is poppin...toesies still looking rather dashing 
4,"@Maddy4ever aweee...if I was home in Alabama, Id give you the biggest hug! "
4,On the train listening to cash cash 
4,YES. Bed time. 
4,@Tklv2008 DO IT ANYWAYS! lol. 
4,"@tishh ahhhh ii should be there! in boxers, spice girl tee, no makeup, and my hair on top of my head "
4,@christifaith  haha..u got a motto too?
4,@miketimmons1 hey i never talked to you on this before!!!!  
4,@stephenfry Well it will now that you've tweeted as half the world follow you LOL ;) Morning Squire  #LostInMrFrysVortex
4,@joyousxyz HAHA. my hair like not so ? le ok! 
4,"@tineymarie Next time na sa Vegas ako, we should have a Friends marathon! I even have the board game,dude! "
4,"Looking idea... who get one, please share to me...  *ting-ting... :-p"
4,@sevinnyne6126 lovely lady...thanks for being so wonderful  your new dude : zm
4,@whitsundays Thanks for the flowers 
4,"@BillMonti glad to hear that, whats your blog url? will stay tune to it.. "
4,WTH #liesboystell #liesgirlstell #3wordsaftersex BGT #twistory #thingsmummysaid #3breakupwords #jonaswebcast Hulu Desktop Bing Hi All!!!! 
4,just got woken up by a special call   back to bed I got night night twitter...see u in like an hour when I'm off to the gym
4,@Frintro Great idea though!!! 
4,the weather is beatiful now  someone sings . how cool is that!
4,"I had a great day, thank you everyone for all the love "
4,"Ah everybody loves the sunshine, bring it on. Had the best sleep I've had in weeks now time to catch some rays "
4,@AlistairIsrael There is a PSIA presence at booth 110. Please stop by or hang out  .. We'll get organized from there. looking forward.
4,There has to be a law in Tampa that says 97% of the city has to have gorgeous women...God is Good.. 
4,@vivalaangie i am stoked  oh im getting my septum pierced while waiting in line for stereo skyline/hey monday (but who cares about them)
4,Love how my new car came with a system. You know what that means... I'm gonna be Rollin' and Scratchin' this weekend lol 
4,"@Gruno Me as well. Tweep slight, as Curt would say "
4,@mtwhel saaaaaame 
4,@jenifaojennyjen @BakeMeUpLA I wish I could take the credit for that post but I just RETweeted it from @halsparks  
4,Read my blog achaxandra.blogspot.com; New Post 
4,longliveyourdog - thank god they don't have recalls 
4,"The chasers is hilarious, felt like letting you in on tht haha "
4,@paulmonkey me too.  Wish I could of left the chocky one at home 
4,"@cyrill_co_uk  I think bear is far more affectionate sounding for a baby than medved but then again, I'm just an American "
4,"@imstardust you're welcome  Jo says you're a lucky woman, I say you're giving me money, I'm even luckier!"
4,@TrueXena yayz   lemme know if'n you wants to come chatz with gb n me 
4,first bonfire this year 
4,"@PrincessSuperC That's good that ya feel better!!   Lookin' foward to seening more performances, can't wait!! "
4,can't sleep ! Thinking of them  M*******  and   T*****  . especilly T.  
4,@DrWhoNews Screams very loudly! That's so cool! I want one 
4,@fruityalexia hahah the royal. But sadly back to work now. Also I suspect you might also have to fight your way through a 4'11&quot; ninja. 
4,"@depping @wilva @jasonboche @gabvirtualworld I'd prefer a vendor-neutral conference any day. I'm nobody's fan boy, I like competition. "
4,"@thenewbnb yes, the second comic is very much me too  http://bit.ly/5Txgl"
4,"Muchos thanks @melattree and @husbandsanon for the #followfriday love. Right back atcha, you guys both rock my stream "
4,On bus now 
4,it makes sense now. let's roll with this. 
4,@camcamaussie Come back!! We'll still have you!  xx
4,is converting my whole class to twitter during computers  word
4,@ilovegogoamy i hope the RV got its shit together!! have a fun tour &amp; thanks for class+show. cant wait to see you lovely ladies next time 
4,no prom date for me next year  =(
4,watching @chelsealately! 
4,"Next Sat The Roots Picnic, Philadelphia PA!! (prays no rain) "
4,Whoooo  go Cavs?
4,says good afternoon  http://plurk.com/p/wxtg5
4,It's official in CA - it's follow friday!!! Thank you - my incredible twitterverse. Scheduled some w/Tweetdeck tonight. More tomorrow! 
4,Sleeping. Dreaming about a dork &lt;--- whale penis hahaha jk jk 
4,Solved the shoe dilemma.. And now it's friday 
4,@tAni_cAkes awWie..I miss my grandma..she always treats me like a princess.. 
4,@stephenfry Think you might have broken it 
4,"@thelittlespook hehe, you do! "
4,@charleneha when you work there tell me so you could hook it upp 
4,@iamBenLyons hi 
4,@TerrenceJ106 I'm up. 
4,No room in my last tweet for the YUMMMMMO!  You gotta love a place who's address is Blood Alley . Reminds me of London!
4,its an amazing day here in london my trip to Spain has been cancelled so it looks like i will be enjoying the sunshine here in london 
4,"@ceggs Yes, today is the start of a sustained sunny period! "
4,Animal Idol!~ http://bit.ly/M4jvp   Favourite Animals are Cuppy and Little Golden 
4,just watched some good Glasgow folk debating with a BNP rep �  that was fun and reassuring� no quarter given nor deserved.
4,got a new tattoo 
4,@arrelid Looks a bit &quot;influenced&quot; by the iPhone  http://bit.ly/MzDkk
4,Just throwww it in tha bagggggg Fabolous 
4,"@lifecoach awww...shucks  well, it's good to be back online..."
4,"@tiny_mrose Haha! Now if I hear that song, I won't be so annoyed cause I'll just sing along with your version. Yay "
4,@jonjonnyp come to think of it. I thought Ide banned hangovers all together 
4,@JoshuaJaegar  what it earlier tonight you see the turban segment!
4,@pcsketch well then close some windows ;) Or get a separate monitor just for twittering 
4,@jsrobertojr You should buy me one 
4,changed my desktop wallpaper to Gu Jun Pyo  haha.
4,@torisgreat &quot;put that thing back where it came from or so help me! so help me so help me AND cut.&quot; hahaha feel bettter! 
4,"well everyone, im off to sleep, no more quotes for tonight  just going to have to wait till 7am PST  ended the night at 799, i feelgood!"
4,"@makalita that's one of my favorite songs, i'm really diggin this take "
4,Thank god it's friday! I love it!!! 
4,is in Kalibo spending time with the LAOs... 
4,@RedBullGurl steak and banana cream pie .. nice late night snack  
4,..cant sleep again. miss my bf. and continue to hate house sitting. atleast the cavs won 
4,watching high school musical 
4,"so exhausted, think i'm gonna sleep. g'nite, twitter-heads "
4,@SteveNabors YAY!  now just come make my dog shut up and i'll be your best friend forever hahah
4,@trevorfaris I'm in a great mood! [better?] 
4,@thejessicadrake wow! you know ima order &quot;House of Wicked&quot; first thing manana! you know ive been waiting for it! good night j 2 tha d 
4,"Nap time is over. Back to the hustle. Blog roll, catching up on Twitter feeds &amp; then a personal project. Yes hustling late into the night "
4,I realized i stand out like a saw thumb 
4,@MrsSOsbourne welcome 
4,"@passionsista Wow, that's cool! Some people find it hard to even listen to one, really  what kind of genres do you dig?"
4,watching jay leno and dont now if its live or not but i like it  
4,@xercyn looking fwd to season two! 
4,"@gigglemoose you replyed to me, but i has NOOOOOOOOOOOOOOOOO idea what i said in the first place,lol. i too have twitter attacks "
4,"Good morning Titterverse! All stiff and sore today, no good reason, just need to work out. Body Combat in a couple hours should do it "
4,"@danaloulou thank u.  Btw, glad u got to see ur bf.  MAybe he is skinnier 'cause he misses u."
4,@WrestlingNow *sorry! i was upset because i thought you were not talking to me* xxx  luv ya!!
4,hmm maybe an email change for me...... 
4,http://twitpic.com/664yd - Ruby Rose and Catherine McNeil v2.0: The M-15 version.  xxx @RubyRose1
4,"Just woke up. Now going to take a shower, and than off to work. I don't want to, but I'll have to. Need money for my vacation! "
4,Okay...Back to job tracking 
4,@daviesgravey true  i'm laughing at how passionate i am about nonsense tho!
4,Ewan McGregor doning a priest outfit. Fantasy #130 come true.  delicious in all the wrong ways. 
4,what an absolutely lush day!  apparently we have 4 days of this weather ahead - yippee!!!
4,"@alanaa_xo  I told my dad pretty much the same. That no matter what, I am going."
4,@macaholic13 Good morning Tatjana 
4,Woohoo! My Hubby is home early today 
4,"@BrodyJenner yeh, its awesome, have fun "
